region,incgroup,offshore,country,cntrycode,bankname 2013,bankname 2009,spec,index_consol,cons_code,index_unconsol,unconsol_code,ISIN,Ticker,Swift,yoe,yoi,note_2009,note_2013,added2014,active2013,own1995,own1996,own1997,own1998,own1999,own2000,own2001,own2002,own2003,own2004,own2005,own2006,own2007,own2008,own2009,own2010,own2011,own2012,own2013,ownsou1995,ownsou1996,ownsou1997,ownsou1998,ownsou1999,ownsou2000,ownsou2001,ownsou2002,ownsou2003,ownsou2004,ownsou2005,ownsou2006,ownsou2007,ownsou2008,ownsou2009,ownsou2010,ownsou2011,ownsou2012,ownsou2013
ECA,DEV,0,BELARUS,BLR,Belarussian Bank of Development-Belorusskiy Bank Razvitiya,Belarussian Bank of Development-Belorusskiy Bank Razvitiya,Commercial Banks,49926,U1,49926,U1,,Unlisted,,1992,2001,"In September 2001, Belarussian Bank of Development merged with Belbusinessbank Joint Stock Company to form Belarussian Bank of Development and Reconstruction.",,0,Dissolved,0,0,0,0,0,0,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,,
ECA,DEV,0,BELARUS,BLR,Belarussian Industrial Bank,Belarussian Industrial Bank,Commercial Banks,28951,U1,28951,U1,,Unlisted,BEIN BY 22,1991,2010,"Established on October 30, 1991 as Profbank. On June 18, 1999, changed its name to Belarussian Industrial Bank  In May 2010, Belarussian Industrial Bank was absorbed by Technobank.       
",,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,
ECA,DEV,0,BELARUS,BLR,Belbusinessbank Joint Stock Company,Belbusinessbank Joint Stock Company,Commercial Banks,46503,U1,46503,U1,,Unlisted,,1992,2001,"Established in 1992 as Byelorussian Bank for Reconstruction & Development - Belbusinessbank. On December 3, 1999 changed its name to Belbusinessbank Joint -Stock Company. In September 2001, Belbusinessbank Joint Stock Company merged with Belarussian Bank of Development to form Belarussian Bank of Development and Reconstruction.",,0,Dissolved,0,0,0,0,0,1,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,LATVIA,,,,,,,,,,,,,
ECA,DEV,0,BELARUS,BLR,Belorussian-Russian Belgazprombank Joint Stock-Belgazprombank,Belgazprombank,Commercial Banks,31977,C2,46658,U2,,Unlisted,OLMP BY 2X,1990,,"Established on September 27, 1990 as Ecorazvitie. On November 23, 1993 its name changed to Bank Olimp. On November 28, 1997 was renamed Belgazprombank.",,0,Active,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,DOM,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION
ECA,DEV,0,BELARUS,BLR,"Open Joint-Stock Company ""BPS-Sberbank",Belpromstroibank-BPS-Bank JSC,Commercial Banks,37111,C2,16909,U2,,Unlisted,BPSB BY 2X,1923,,"Established on August 18, 1923.","In December 2009, the Government of the Republic of Belarus and Sberbank of Russia announced signing of the agreement on acquisition of 93.27% of shares of JSC “BPS-Bank” by Sberbank of Russia and conclusion of the investment agreement on long-term development of BPS-Bank. In October 2011, the bank was renamed into BPS-Sberbank. 

",0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION
ECA,DEV,0,BELARUS,BLR,AlfaBank Finance,Belrosbank,Commercial Banks,29710,U1,29710,U1,,Unlisted,BROS BY 22,1500,2013,"In December 2008, Societe Generale became mayor shareholder","In December 2012 the acquisition of CJSC ""BELROSBANK"" was completed. The joining of CJSC ""BELROSBANK"" to Alfa-Bank Belarus was registered by the National Bank of the Republic of Belarus on 14 June 2013.",0,Dissolved (merger),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,
ECA,DEV,0,BELARUS,BLR,Byelorussian-Swiss Bank-BelSwissBank,Byelorussian-Swiss Bank-BelSwissBank,Commercial Banks,40377,U1,40377,U1,,Unlisted,UNBS BY 2X,2002,,,,0,Active,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND
ECA,DEV,0,BELARUS,BLR,Closed Joint-Stock Company BTA Bank,Closed Joint-Stock Company BTA Bank,Commercial Banks,27502,U1,27502,U1,,Unlisted,AEBK BY 2X,2002,,"Established in 2002. In April 2008, Astanaexsimbank changed its name to Closed Joint-Stock Company BTA Bank.",,0,Active,,,,,,,,0,0,0,1,1,1,1,1,1,1,1,1,,,,,,,,DOM,DOM,DOM,KAZAKHSTAN,KAZAKHSTAN,KAZAKHSTAN,KAZAKHSTAN,KAZAKHSTAN,KAZAKHSTAN,KAZAKHSTAN,KAZAKHSTAN,KAZAKHSTAN
ECA,DEV,0,BELARUS,BLR,Closed Joint Stock Company 'Zepter Bank',Closed Joint Stock Company 'Zepter Bank',Commercial Banks,16275,U1,16275,U1,Unlisted,Unlisted,ZEPT BY 2X,2008,,,,1,Active,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND
ECA,DEV,0,BELARUS,BLR,Djem-Bank,Djem-Bank,Commercial Banks,18923,U1,18923,U1,,Unlisted,,1991,2007,"Established in 1991. In May 2007, went into liquidation.",,0,In liquidation,0,0,0,0,0,1,1,1,1,1,1,1,,,,,,,,DOM,DOM,DOM,DOM,DOM,LATVIA,LATVIA,LATVIA,LATVIA,LATVIA,LATVIA,LATVIA,,,,,,,
ECA,DEV,0,BELARUS,BLR,Fransabank OJSC,Fransabank OJSC,Commercial Banks,19048,U1,19048,U1,,Unlisted,GTBN BY 22,1994,,"Established on October 5, 1994. In November 2008, Golden Taler Bank changed its name to Fransabank OJSC.",,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,UNITED KINGDOM,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON
ECA,DEV,0,BELARUS,BLR,Idea Bank JSC,Idea Bank JSC,Commercial Banks,50592,U1,50592,U1,Unlisted,Unlisted,SOMA BY 22,2004,,,,1,Active,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND,POLAND
ECA,DEV,0,BELARUS,BLR,Joint Belarussian-Latvian Bank Belbaltija,Joint Belarussian-Latvian Bank Belbaltija,Commercial Banks,46917,C1,46917,C1,,Unlisted,,1994,2001,Established in 1994. Joint Belarussian-Latvian Bank Belbaltija went into liquidation in February 2001.,,0,In liquidation,0,0,0,0,0,0,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,,
ECA,DEV,0,BELARUS,BLR,Joint Stock Company InterPayBank,Joint Stock Company Credexbank,Commercial Banks,10237,U1,10237,U1,,Unlisted,NOIB BY 2X,2001,,,Credexbank JSC changed its name to JSC InterPayBank in 2013.,0,"Active, no longer with accounts on Bankscope",,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,SWITZERLAND,RUSSIAN FEDERATION,RUSSIAN FEDERATION
ECA,DEV,0,BELARUS,BLR,Minsk Transit Bank,Minsk Transit Bank,Commercial Banks,16694,U1,16694,U1,,Unlisted,MTBK BY 22,1994,,"Established on March 14, 1994.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,DEV,0,BELARUS,BLR,MinskComplexBank,MinskComplexBank,Commercial Banks,46566,U1,46566,U1,,Unlisted,,1997,2005,"Established on September 24, 1997. In July 2005, MinskComplexBank was absorbed by BelarusBank.",,0,Dissolved,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,
ECA,DEV,0,BELARUS,BLR,Paritetbank Plc,Paritetbank Plc,Commercial Banks,23599,U1,23599,U1,,Unlisted,POIS BY 2X,1996,,"In May 2004, Bank Poisk changed its name to Paritetbank Plc.",,0,Active,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,DEV,0,BELARUS,BLR,Priorbank JSC,Priorbank,Commercial Banks,32063,C1,32063,C1,,Unlisted,PJCB BY 2X,1989,,Established on January 1989.,"In July, 2012 Raiffeisen Bank International AG has transferred its shares to Raiffeisen CIS Region Holding GmbH, the subsidiary of Raiffeisen Bank International AG.",0,Active,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA,AUSTRIA
ECA,DEV,0,BELARUS,BLR,Joint Stock Company 'Technobank',Technobank,Commercial Banks,49037,U1,49037,U1,,Unlisted,TECN BY 22,1994,,"Established on August 5, 1994.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,DEV,0,BELARUS,BLR,Trustbank Private Joint-Stock Company,Trustbank,Commercial Banks,19770,U1,19770,U1,,Unlisted,TRUE BY 2X,1994,,"Established on November 9, 1994. In February 2005, Infobank changed its name to Trustbank.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
ECA,DEV,0,BELARUS,BLR,VTB Bank (Belarus) CJSC,VTB Bank (Belarus) CJSC,Commercial Banks,18988,C2,29856,U2,,Unlisted,SLAN BY 22,1996,,"Established on October 7, 1996. On November 27, 2007 , Slavneftebank changed its name to VTB Bank (Belarus) CJSC.",,0,Active,,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION,RUSSIAN FEDERATION
OECD,OECD,0,BELGIUM,BEL,Agricaisse - Caisse Coopérative de Dépôts et de Crédit Agricole,Agricaisse - Caisse Coopérative de Dépôts et de Crédit Agricole,Cooperative Bank,10058,U1,10058,U1,,Unlisted,,1966,,,,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE
OECD,OECD,0,BELGIUM,BEL,Antwerpse Diamantbank NV-Banque Diamantaire Anversoise SA,Antwerpse Diamantbank NV-Banque Diamantaire Anversoise SA,Commercial Banks,45162,C2,10036,U2,,Unlisted,ADIA BE 22,1934,,"Established on January 26, 1934.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
OECD,OECD,0,BELGIUM,BEL,Argenta Spaarbank-ASPA,Argenta Spaarbank-ASPA,Savings Bank,10006,C2,10008,U2,,Unlisted,ARSP BE 22,1989,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
OECD,OECD,0,BELGIUM,BEL,AXA Bank Europe SA/NV,AXA Bank Europe SA/NV,Savings Bank,41465,C2,10004,U2,,Unlisted,AXAB BE 22,1881,,"Established in 1881. On January 1, 2000, ANHYP SA absorbed Banque IPPA and changed its name to AXA Bank Belgium. In April 2008, changed its name to AXA Bank Europe SA/NV.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
OECD,OECD,0,BELGIUM,BEL,Banca Monte Paschi Belgio SA,Banca Monte Paschi Belgio SA,Commercial Banks,44466,U1,44466,U1,,Unlisted,BMPB BE BB,1947,,"Established on June 12, 1947 as Banco di Roma (Belgique) SA. On December 7, 1992, name changed to Banca Monte Paschi Belgio.",,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY,ITALY
OECD,OECD,0,BELGIUM,BEL,Bank J. Van Breda en Co NV,Bank J. Van Breda en Co NV,Commercial Banks,45237,C2,10017,U2,,Unlisted,JVBA BE 22,1930,,Established in 1930,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
OECD,OECD,0,BELGIUM,BEL,Bank van Roeselare N.V.,Bank van Roeselare N.V.,Commercial Banks,43627,C2,10023,U2,,Unlisted,,1924,1998,"Established in 1924. On June 4, 1998 merged with CERA Bank and Kredietbank KB to form KBC Bank NV.",,0,Dissolved,1,1,1,,,,,,,,,,,,,,,,,BRAZIL,BRAZIL,BRAZIL,,,,,,,,,,,,,,,,
OECD,OECD,0,BELGIUM,BEL,Banque BELGOLAISE-BELGOLAISE Bank,Banque BELGOLAISE-BELGOLAISE Bank,Commercial Banks,10026,U1,10026,U1,BE0003005957,Delisted,,1960,2008,"Established on April 14, 1960. In 2006, Banque BELGOLAISE has commenced the gradual winding-up of its activities.On June 27, 2008, the banking licence of Banque BELGOLAISE was surrendered.",,0,Dissolved,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,
OECD,OECD,0,BELGIUM,BEL,Banque CPH,Banque CPH,Cooperative Bank,10093,U1,10093,U1,,Unlisted,CPDH BE 71,1930,,"Established on October 24, 1930 as Crédit Professionnel du Hainaut. On September 2, 1997 its name changed to Banque CPH.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
OECD,OECD,0,BELGIUM,BEL,Banque Degroof SA-Bank Degroof NV,Banque Degroof SA-Bank Degroof NV,Commercial Banks,43165,C2,10035,U2,,Unlisted,DEGR BE BB,1871,,"Established in 1871. In December 2005, Banque Degroof SA absorbed de Buck Bankiers.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
OECD,OECD,0,BELGIUM,BEL,Banque Delen NV,Banque Delen NV,Commercial Banks,44462,C2,10034,U2,,Unlisted,DELE BE 22,1928,,"Established in 1928 as Caisse Privée de Liège SA. On January 1, 1986 its name changed to Banque de Schaetzen SCS and on June 30, 1994 to Banque de Schaetzen SA. In 1996, was renamed Banque Delen SA.",,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
OECD,OECD,0,BELGIUM,BEL,Banque IPPA-IPPA Bank,Banque IPPA-IPPA Bank,Commercial Banks,10116,C2,10045,U2,,Unlisted,,1969,2000,"Established on May 28, 1969. In 1997, Banque IPPA absorbed Royale Belge Finance - RB Fin. On January 1, 1998, absorbed Caisse d'Epargne et de Crédit La Famille. On January 1, 2000, was absorbed by AXA Bank Europe SA/NV.",,0,Dissolved,0,0,0,0,0,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,
OECD,OECD,0,BELGIUM,BEL,Banque Transatlantique Belgium,Banque Transatlantique Belgium,Commercial Banks,27404,U1,27404,U1,,Unlisted,CMCI BE B1,1881,,,,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE
OECD,OECD,0,BELGIUM,BEL,Byblos Bank Europe SA,Byblos Bank Europe SA,Commercial Banks,10055,U1,10055,U1,,Unlisted,BYBB BE BB,1980,,"Established in 1980 as Byblos Arab Finance Bank (Belgium) S.A. In 1993, was renamed Byblos Bank Belgium SA. On February 2, 1998 its name changed to Byblos Bank Europe SA.",,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON,LEBANON
OECD,OECD,0,BELGIUM,BEL,CBC Banque S.A.,CBC Banque S.A.,Commercial Banks,10088,U1,10088,U1,,Unlisted,CREG BE BB,1871,,,,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
OECD,OECD,0,BELGIUM,BEL,Centea,Centea,Savings Bank,46778,U1,46778,U1,,Unlisted,HSAA BE 21,1997,2013,"Established on April 22, 1997 as HSA Spaarkrediet, following the merger between HSA and Spaarkrediet. On April 2, 1999 its name changed to Centea.",,0,Dissolved (merger),,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,
OECD,OECD,0,BELGIUM,BEL,CERA Bank,CERA Bank,Cooperative Bank,10190,A1,10190,A1,,Unlisted,,1935,1998,"Established in 1935. On June 4, 1998 merged with Kredietbank KB and Bank van Roeselare N.V. to form KBC Bank NV.",,0,Dissolved,0,0,0,,,,,,,,,,,,,,,,,DOM,DOM,DOM,,,,,,,,,,,,,,,,
OECD,OECD,0,BELGIUM,BEL,CGER-Banque (Groupe)-ASLK-Bank (Groep),CGER-Banque (Groupe)-ASLK-Bank (Groep),Savings Bank,10179,C2,10007,U2,,Unlisted,,1865,1999,"Established on September 15, 1865 as Caisse Générale d'Epargne et de Retraite (CGER) following the merger between Caisse d'Epargne (1865) and Caisse de Retraite (1850). In 1992, CGER was subdivided into CGER-Banque and CGER-Assurances. In 1997, absorbed Crédit à l'Industrie, SNCI. On June 23, 1999 (effective as of January 1, 1999), merged with Générale de Banque to form Fortis Bank SA/ NV.",,0,Dissolved,0,0,0,0,,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,,
OECD,OECD,0,BELGIUM,BEL,Beobank NV/SA,Citibank Belgium N.V./S.A.,Commercial Banks,10171,U1,10171,U1,,Unlisted,CTBK BE BX,1919,,"Established on December 12, 1919 as First National City Bank. Was closed before the Second World War. In 1962, re-opened as Citibank.","Citibank Belgium changed its name to Beobank NV on May 21, 2013.",0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,UNITED STATES,FRANCE,FRANCE
OECD,OECD,0,BELGIUM,BEL,Crelan SA,Crédit Agricole SA-Landbouwkrediet,Cooperative Bank,10113,C2,47681,U2,,Unlisted,NICA BE BB,1937,,Established in 1937.,,0,Active,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,DOM,DOM,DOM,DOM,DOM,DOM,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE
OECD,OECD,0,BELGIUM,BEL,Crédit professionnel s.a.-Beroepskrediet NV,Crédit professionnel s.a.-Beroepskrediet NV,Commercial Banks,47025,C2,10070,U2,,Unlisted,BKCP BE BB,1929,,,,0,Active,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,DOM,DOM,DOM,DOM,DOM,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE
OECD,OECD,0,BELGIUM,BEL,de Buck Bankiers,de Buck Bankiers,Commercial Banks,40841,U1,40841,U1,,Unlisted,,1500,2005,"In December 2005, de Buck Bankiers was absorbed by Banque Degroof SA.",,0,Dissolved,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,,,,,,,,,
OECD,OECD,0,BELGIUM,BEL,Delta Lloyd Bank,Delta Lloyd Bank,Commercial Banks,10025,U1,10025,U1,,Unlisted,BNAG BE BB,1968,,"Established in 1968. On May 1, 2001, Bankunie, SA absorbed Bank van Limburg and changed its name to Delta Lloyd Bank. On July 1, 2002, Delta Lloyd ank absorbed the retailbanking activities of Banque Nagelmackers 1747 SA. On July 1, 2005, absorbed Banque Nagelmackers 1747 SA.",,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS
OECD,OECD,0,BELGIUM,BEL,Belfius Banque SA/NV-Belfius Bank SA/NV,Dexia Bank Belgium-Dexia Bank,Commercial Banks,48939,C2,29129,U2,,Unlisted,GKCC BE BB,2002,,"On April 1, 2002 Artesia Banking Corporation legally absorbed Dexia Banque Belgique, BACOB, SC and Artesia Services and changed its name to Dexia Bank Belgium. The historical financial statements (before the merger) presented hereafter are those of the former Dexia Bank Belgique. In July 2005, absorbed Parfibank.",Dexia Bank Belgium changed its name to Belfius Bank in 2012.,0,Active,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
OECD,OECD,0,BELGIUM,BEL,Europabank NV,Europabank,Commercial Banks,10101,C2,16840,U2,,Unlisted,EURB BE 99,1964,,Established in 1964.,,0,Active,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM
OECD,OECD,0,BELGIUM,BEL,F. van Lanschot Bankiers Belgie,F. van Lanschot Bankiers Belgie,Commercial Banks,44276,U1,44276,U1,,Unlisted,FVLB BE 22,1993,,"Established on January 3, 1993.",,0,Active,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS,NETHERLANDS
OECD,OECD,0,BELGIUM,BEL,BNP Paribas Fortis SA/ NV,Fortis Bank SA/ NV-BNP Paribas Fortis,Commercial Banks,49013,C2,23451,U2,,Unlisted,GEBA BE BB,1999,,"Established on June 23, 1999 (effective as of January 1, 1999), through the merger of CGER-Banque (Groupe) and Générale de Banque. On March 1, 2001, Fortis Bank absorbed Bank MeesPierson. In May 2009, Fortis Bank take as trading name: BNP Paribas Fortis.",,0,Active,,,,,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,,,,,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,DOM,FRANCE,FRANCE,FRANCE,FRANCE,FRANCE
OECD,OECD,0,BELGIUM,BEL,Générale de Banque-Generale Bank,Générale de Banque-Generale Bank,Commercial Banks,10107,C2,10108,U2,,Unlisted,,1965,1999,"Established in 1965 as the result of the merger between Banque de la Société Générale de Belgique, Société Belge de Banque and Banque d'Anvers. In 1985, Société Générale de Banque/ Generale Maatschappij changed its name to Generale de Banque SA/ Generale Bank. On June 23, 1999 (effective as of January 1, 1999), merged with CGER-Banque (Groupe) to form Fortis Bank SA/ NV.",,0,Dissolved,0,0,0,0,,,,,,,,,,,,,,,,DOM,DOM,DOM,DOM,,,,,,,,,,,,,,,
